Inventory_ID,Warehouse_ID,Product_ID,Current_Stock,Reserved_Stock,Safety_Stock,Last_Restock_Date
INV2985,WH001,PROD0192,68,8,39,2026-06-05
INV2986,WH026,PROD0298,58,5,16,2026-04-16
INV2987,WH025,PROD0156,199,58,38,2026-06-27
INV2988,WH050,PROD0015,131,16,19,2026-05-05
INV2989,WH018,PROD0045,100,12,5,2026-05-14
INV2990,WH046,PROD0132,420,27,260,2026-07-30
INV2991,WH010,PROD0209,469,166,96,2026-07-08
INV2992,WH038,PROD0222,62,23,17,2026-05-26
INV2993,WH042,PROD0219,78,24,30,2026-05-08
INV2994,WH009,PROD0463,134,35,17,2026-04-20
INV2995,WH022,PROD0305,900,268,500,2026-07-31
INV2996,WH019,PROD0419,171,9,36,2026-07-17
INV2997,WH031,PROD0412,146,51,12,2026-04-06
INV2998,WH026,PROD0154,142,50,21,2026-04-18
INV2999,WH041,PROD0241,61,24,38,2026-06-07
INV3000,WH002,PROD0219,32,4,21,2026-05-31
INV3001,WH042,PROD0191,79,20,35,2026-04-26
INV3002,WH002,PROD0485,98,5,16,2026-05-11
INV3003,WH002,PROD0372,113,18,38,2026-05-03
INV3004,WH004,PROD0247,648,239,425,2026-07-18
INV3005,WH008,PROD0483,955,127,407,2026-07-29
INV3006,WH007,PROD0442,323,30,102,2026-07-15
INV3007,WH017,PROD0187,2433,208,252,2026-07-21
INV3008,WH014,PROD0466,73,27,36,2026-05-11
INV3009,WH022,PROD0470,187,41,37,2026-07-01
INV3010,WH003,PROD0322,113,40,28,2026-06-17
INV3011,WH018,PROD0021,136,31,7,2026-05-05
INV3012,WH020,PROD0226,145,56,22,2026-04-28
INV3013,WH015,PROD0131,142,17,27,2026-05-04
INV3014,WH022,PROD0338,82,29,5,2026-05-26
INV3015,WH033,PROD0030,729,66,31,2026-07-10
INV3016,WH043,PROD0403,109,33,21,2026-06-01
INV3017,WH034,PROD0167,739,282,94,2026-07-05
INV3018,WH003,PROD0283,153,19,25,2026-04-18
INV3019,WH012,PROD0498,437,157,336,2026-07-21
INV3020,WH046,PROD0423,1701,453,179,2026-07-25
INV3021,WH008,PROD0381,470,160,50,2026-07-09
INV3022,WH009,PROD0311,163,19,30,2026-05-15
INV3023,WH039,PROD0422,52,18,20,2026-05-18
INV3024,WH017,PROD0497,10,2,20,2026-06-29
INV3025,WH008,PROD0412,100,33,22,2026-06-25
INV3026,WH014,PROD0474,267,26,33,2026-07-15
INV3027,WH014,PROD0048,152,8,25,2026-07-02
INV3028,WH006,PROD0341,644,203,47,2026-07-20
INV3029,WH025,PROD0478,142,22,13,2026-06-25
INV3030,WH045,PROD0017,155,57,20,2026-06-25
INV3031,WH034,PROD0148,191,70,33,2026-06-05
INV3032,WH049,PROD0423,2288,823,407,2026-07-24
INV3033,WH034,PROD0482,915,275,238,2026-07-18
INV3034,WH021,PROD0122,144,50,11,2026-05-16
INV3035,WH032,PROD0075,183,64,17,2026-04-28
INV3036,WH018,PROD0437,43,9,27,2026-06-20
INV3037,WH042,PROD0240,528,171,129,2026-06-19
INV3038,WH006,PROD0173,96,6,7,2026-06-01
INV3039,WH037,PROD0217,735,104,72,2026-07-03
INV3040,WH044,PROD0410,1686,502,107,2026-07-18
INV3041,WH036,PROD0145,699,251,124,2026-07-15
INV3042,WH048,PROD0016,2390,666,392,2026-07-29
INV3043,WH046,PROD0149,20,1,20,2026-05-21
INV3044,WH027,PROD0305,1779,308,277,2026-07-19
INV3045,WH050,PROD0479,315,71,77,2026-07-01
INV3046,WH004,PROD0260,192,19,13,2026-04-09
INV3047,WH022,PROD0154,124,27,33,2026-04-13
INV3048,WH012,PROD0190,390,36,142,2026-07-15
INV3049,WH010,PROD0436,1481,495,477,2026-07-22
INV3050,WH039,PROD0241,167,37,7,2026-06-30
INV3051,WH022,PROD0458,103,35,23,2026-04-23
INV3052,WH048,PROD0214,128,25,21,2026-06-19
INV3053,WH044,PROD0289,97,33,31,2026-04-09
INV3054,WH022,PROD0187,1205,72,275,2026-07-17
INV3055,WH029,PROD0221,557,101,63,2026-07-21
INV3056,WH010,PROD0467,256,73,92,2026-07-13
INV3057,WH013,PROD0413,164,55,150,2026-07-04
INV3058,WH045,PROD0322,61,13,22,2026-06-19
INV3059,WH004,PROD0029,447,74,66,2026-06-29
INV3060,WH019,PROD0181,101,37,26,2026-05-17
INV3061,WH008,PROD0218,152,27,18,2026-06-06
INV3062,WH043,PROD0248,189,43,31,2026-05-10
INV3063,WH040,PROD0183,107,6,68,2026-07-17
INV3064,WH046,PROD0027,400,86,55,2026-07-17
INV3065,WH022,PROD0349,2231,709,386,2026-07-26
INV3066,WH046,PROD0297,126,23,19,2026-06-04
INV3067,WH040,PROD0350,1293,372,135,2026-07-21
INV3068,WH037,PROD0490,142,24,37,2026-04-24
INV3069,WH006,PROD0018,477,56,77,2026-06-17
INV3070,WH007,PROD0190,309,32,52,2026-07-20
INV3071,WH003,PROD0313,294,87,117,2026-07-07
INV3072,WH028,PROD0125,137,50,7,2026-06-09
INV3073,WH016,PROD0279,153,16,33,2026-04-27
INV3074,WH005,PROD0287,146,22,18,2026-04-26
INV3075,WH029,PROD0267,35,7,31,2026-05-06
INV3076,WH018,PROD0451,238,57,124,2026-07-22
INV3077,WH012,PROD0151,290,58,125,2026-06-27
INV3078,WH010,PROD0373,115,39,24,2026-05-28
INV3079,WH042,PROD0287,59,15,15,2026-04-30
INV3080,WH016,PROD0227,1640,474,365,2026-07-30
INV3081,WH029,PROD0423,1538,381,239,2026-07-22
INV3082,WH034,PROD0229,779,293,41,2026-07-03
INV3083,WH040,PROD0112,155,12,26,2026-06-01
INV3084,WH028,PROD0207,418,49,113,2026-07-13
INV3085,WH010,PROD0321,1851,99,398,2026-07-19
INV3086,WH037,PROD0413,484,90,64,2026-06-28
INV3087,WH034,PROD0033,224,25,114,2026-06-18
INV3088,WH010,PROD0125,180,33,13,2026-05-29
INV3089,WH012,PROD0463,23,2,19,2026-05-04
INV3090,WH018,PROD0028,496,60,116,2026-07-18
INV3091,WH020,PROD0362,143,32,25,2026-04-30
INV3092,WH017,PROD0404,94,17,25,2026-04-19
INV3093,WH021,PROD0346,125,42,30,2026-04-10
INV3094,WH024,PROD0423,13110,538,357,2026-07-25
INV3095,WH022,PROD0035,198,54,13,2026-05-13
INV3096,WH028,PROD0134,173,24,21,2026-04-16
INV3097,WH015,PROD0085,129,25,7,2026-05-16
INV3098,WH013,PROD0452,74,4,21,2026-06-10
INV3099,WH033,PROD0221,553,166,62,2026-06-23
INV3100,WH009,PROD0026,73,19,25,2026-06-22
INV3101,WH034,PROD0178,388,70,274,2026-07-25
INV3102,WH015,PROD0163,150,36,25,2026-06-26
INV3103,WH012,PROD0427,57,20,37,2026-05-03
INV3104,WH014,PROD0096,2306,673,443,2026-07-22
INV3105,WH018,PROD0066,1148,95,204,2026-07-23
INV3106,WH048,PROD0410,2370,729,415,2026-07-30
INV3107,WH003,PROD0187,918,72,164,2026-07-22
INV3108,WH030,PROD0461,177,60,23,2026-04-19
INV3109,WH002,PROD0171,235,69,90,2026-07-21
INV3110,WH040,PROD0220,691,104,157,2026-07-19
INV3111,WH033,PROD0421,298,113,35,2026-07-03
INV3112,WH031,PROD0246,475,30,45,2026-07-08
INV3113,WH039,PROD0385,256,22,144,2026-07-14
INV3114,WH022,PROD0412,61,9,34,2026-06-18
INV3115,WH010,PROD0023,82,21,20,2026-06-22
INV3116,WH016,PROD0410,656,130,191,2026-07-25
INV3117,WH003,PROD0090,1207,96,203,2026-07-25
INV3118,WH023,PROD0174,2389,757,111,2026-07-25
INV3119,WH021,PROD0170,96,20,14,2026-05-10
INV3120,WH004,PROD0346,71,25,30,2026-04-13
INV3121,WH010,PROD0233,421,22,44,2026-07-22
INV3122,WH048,PROD0433,185,40,32,2026-04-23
INV3123,WH001,PROD0164,128,49,9,2026-06-23
INV3124,WH034,PROD0047,492,164,88,2026-07-10
INV3125,WH024,PROD0410,1068,139,394,2026-07-19
INV3126,WH015,PROD0009,1817,270,239,2026-07-23
INV3127,WH021,PROD0496,183,30,141,2026-06-26
INV3128,WH029,PROD0298,85,29,17,2026-06-14
INV3129,WH015,PROD0017,47,8,22,2026-06-10
INV3130,WH048,PROD0271,442,136,110,2026-07-01
INV3131,WH010,PROD0370,135,47,68,2026-07-18
INV3132,WH005,PROD0166,191,43,24,2026-04-24
INV3133,WH007,PROD0026,165,24,19,2026-06-08
INV3134,WH047,PROD0127,67,21,31,2026-06-07
INV3135,WH031,PROD0363,104,22,24,2026-06-08
INV3136,WH035,PROD0461,82,26,12,2026-05-12
INV3137,WH029,PROD0476,2138,590,116,2026-07-21
INV3138,WH030,PROD0006,1404,124,325,2026-07-31
INV3139,WH046,PROD0359,737,268,51,2026-06-17
INV3140,WH015,PROD0442,317,26,147,2026-06-22
INV3141,WH035,PROD0192,107,22,38,2026-06-19
INV3142,WH024,PROD0019,463,103,107,2026-07-16
INV3143,WH045,PROD0397,154,48,20,2026-06-29
INV3144,WH004,PROD0352,98,7,28,2026-04-18
INV3145,WH046,PROD0334,601,74,349,2026-07-22
INV3146,WH019,PROD0330,137,35,6,2026-04-27
INV3147,WH047,PROD0154,21,6,29,2026-05-19
INV3148,WH010,PROD0379,442,166,103,2026-07-10
INV3149,WH002,PROD0340,137,7,29,2026-05-16
INV3150,WH012,PROD0446,112,40,90,2026-06-18
INV3151,WH010,PROD0335,1046,264,330,2026-07-30
INV3152,WH027,PROD0014,231,75,149,2026-06-28
INV3153,WH005,PROD0063,2086,735,362,2026-07-18
INV3154,WH002,PROD0311,66,16,32,2026-07-02
INV3155,WH018,PROD0433,156,11,5,2026-04-22
INV3156,WH004,PROD0447,1104,321,169,2026-07-24
INV3157,WH034,PROD0013,1711,498,442,2026-07-21
INV3158,WH032,PROD0436,2330,342,125,2026-07-30
INV3159,WH009,PROD0358,108,38,37,2026-06-16
INV3160,WH037,PROD0172,537,84,112,2026-06-27
INV3161,WH032,PROD0231,61,10,25,2026-04-17
INV3162,WH037,PROD0352,38,2,15,2026-06-13
INV3163,WH008,PROD0498,1138,152,288,2026-07-25
INV3164,WH037,PROD0479,778,237,88,2026-07-04
INV3165,WH040,PROD0090,1740,389,122,2026-07-31
INV3166,WH030,PROD0383,372,72,142,2026-06-19
INV3167,WH024,PROD0278,223,68,100,2026-07-14
INV3168,WH032,PROD0135,140,31,33,2026-05-27
INV3169,WH024,PROD0443,167,40,26,2026-04-10
INV3170,WH016,PROD0191,108,12,35,2026-06-17
INV3171,WH003,PROD0432,182,13,108,2026-07-10
INV3172,WH017,PROD0219,173,31,12,2026-06-13
INV3173,WH037,PROD0046,682,84,83,2026-07-10
INV3174,WH003,PROD0109,742,235,39,2026-07-07
INV3175,WH014,PROD0021,92,8,30,2026-04-26
INV3176,WH047,PROD0401,2255,298,291,2026-07-28
INV3177,WH012,PROD0217,275,71,36,2026-07-14
INV3178,WH036,PROD0490,135,30,21,2026-05-02
INV3179,WH036,PROD0081,1951,551,402,2026-07-18
INV3180,WH048,PROD0189,800,199,331,2026-07-28
INV3181,WH009,PROD0071,1205,332,142,2026-07-24
INV3182,WH022,PROD0464,12,3,20,2026-04-21
INV3183,WH029,PROD0192,174,28,8,2026-05-23
INV3184,WH043,PROD0254,195,15,35,2026-04-21
INV3185,WH005,PROD0469,228,28,115,2026-07-03
INV3186,WH014,PROD0180,73,5,37,2026-04-04
INV3187,WH003,PROD0439,160,16,14,2026-05-05
INV3188,WH033,PROD0018,292,60,78,2026-06-29
INV3189,WH027,PROD0096,1350,339,200,2026-07-28
INV3190,WH025,PROD0456,571,135,30,2026-06-19
INV3191,WH026,PROD0294,79,21,19,2026-04-19
INV3192,WH007,PROD0031,169,17,32,2026-07-03
INV3193,WH048,PROD0304,131,15,21,2026-04-14
INV3194,WH038,PROD0077,217,18,147,2026-07-22
INV3195,WH005,PROD0259,658,173,142,2026-06-26
INV3196,WH042,PROD0059,319,57,49,2026-07-07
INV3197,WH021,PROD0108,145,52,24,2026-04-29
INV3198,WH006,PROD0167,611,94,34,2026-07-10
INV3199,WH004,PROD0330,33,11,31,2026-05-27
INV3200,WH011,PROD0197,1067,404,254,2026-07-18
INV3201,WH019,PROD0214,51,19,5,2026-06-10
INV3202,WH022,PROD0364,356,95,131,2026-06-28
INV3203,WH016,PROD0292,1465,502,102,2026-07-24
INV3204,WH029,PROD0127,180,26,23,2026-06-03
INV3205,WH004,PROD0471,169,36,26,2026-05-30
INV3206,WH043,PROD0026,116,43,8,2026-06-01
INV3207,WH005,PROD0027,552,48,103,2026-06-30
INV3208,WH049,PROD0378,649,32,478,2026-07-29
INV3209,WH019,PROD0325,37,7,36,2026-05-20
INV3210,WH003,PROD0464,165,22,26,2026-05-08
INV3211,WH034,PROD0375,95,11,22,2026-06-17
INV3212,WH028,PROD0201,102,23,5,2026-06-15
INV3213,WH039,PROD0410,575,115,268,2026-07-17
INV3214,WH021,PROD0283,39,10,33,2026-04-11
INV3215,WH047,PROD0243,661,195,51,2026-07-19
INV3216,WH020,PROD0304,55,18,15,2026-06-22
INV3217,WH007,PROD0334,1459,370,181,2026-07-22
INV3218,WH033,PROD0058,397,20,44,2026-07-04
INV3219,WH033,PROD0493,1782,336,455,2026-07-20
INV3220,WH013,PROD0298,40,7,23,2026-06-11
INV3221,WH008,PROD0425,51,10,6,2026-06-19
INV3222,WH010,PROD0027,734,202,145,2026-06-20
INV3223,WH028,PROD0317,138,25,37,2026-04-27
INV3224,WH020,PROD0279,28,5,39,2026-06-14
INV3225,WH039,PROD0064,353,74,114,2026-06-28
INV3226,WH039,PROD0488,36,13,31,2026-05-24
INV3227,WH037,PROD0064,420,126,54,2026-07-13
INV3228,WH002,PROD0457,34,2,11,2026-06-08
INV3229,WH009,PROD0112,36,12,27,2026-05-12
INV3230,WH011,PROD0455,70,16,23,2026-06-09
INV3231,WH001,PROD0373,42,7,14,2026-05-31
INV3232,WH031,PROD0427,30,1,20,2026-06-12
INV3233,WH016,PROD0480,359,85,50,2026-07-07
INV3234,WH003,PROD0417,124,7,35,2026-05-14
INV3235,WH047,PROD0102,176,48,39,2026-04-30
INV3236,WH026,PROD0466,130,50,24,2026-06-26
INV3237,WH032,PROD0250,237,49,39,2026-07-20
INV3238,WH019,PROD0432,153,52,32,2026-07-07
INV3239,WH024,PROD0438,174,67,32,2026-06-21
INV3240,WH030,PROD0412,45,5,27,2026-05-28
INV3241,WH048,PROD0416,2478,303,403,2026-07-21
INV3242,WH028,PROD0386,195,47,19,2026-04-19
INV3243,WH043,PROD0053,151,38,15,2026-04-28
INV3244,WH042,PROD0099,181,43,15,2026-05-05
INV3245,WH002,PROD0245,140,38,65,2026-07-11
INV3246,WH030,PROD0396,176,40,19,2026-06-22
INV3247,WH038,PROD0121,589,117,141,2026-07-20
INV3248,WH012,PROD0346,30,4,17,2026-05-23
INV3249,WH047,PROD0030,454,178,30,2026-06-22
INV3250,WH001,PROD0254,132,40,28,2026-07-02
INV3251,WH050,PROD0463,86,21,23,2026-04-09
INV3252,WH026,PROD0102,98,22,34,2026-05-15
INV3253,WH027,PROD0065,589,222,221,2026-07-23
INV3254,WH038,PROD0184,28,4,21,2026-04-23
INV3255,WH048,PROD0088,967,160,289,2026-07-22
INV3256,WH013,PROD0363,18,1,25,2026-04-15
INV3257,WH038,PROD0212,63,23,27,2026-06-18
INV3258,WH007,PROD0014,710,112,82,2026-06-21
INV3259,WH015,PROD0441,119,37,19,2026-05-12
INV3260,WH001,PROD0483,1672,230,475,2026-07-31
INV3261,WH032,PROD0453,245,34,48,2026-07-07
INV3262,WH045,PROD0250,614,217,130,2026-06-23
INV3263,WH046,PROD0102,183,49,16,2026-06-05
INV3264,WH009,PROD0265,628,226,325,2026-07-30
INV3265,WH040,PROD0335,1242,195,280,2026-07-18
INV3266,WH048,PROD0164,45,16,12,2026-06-23
INV3267,WH021,PROD0486,2033,711,225,2026-07-19
INV3268,WH014,PROD0037,32,11,24,2026-04-16
INV3269,WH007,PROD0460,14,2,39,2026-04-29
INV3270,WH028,PROD0375,95,32,21,2026-04-07
INV3271,WH035,PROD0049,621,83,132,2026-07-21
INV3272,WH036,PROD0488,105,6,10,2026-04-07
INV3273,WH005,PROD0257,49,14,24,2026-06-23
INV3274,WH006,PROD0230,21,2,13,2026-04-27
INV3275,WH028,PROD0325,150,30,35,2026-04-25
INV3276,WH013,PROD0095,165,58,66,2026-06-22
INV3277,WH014,PROD0341,231,26,32,2026-07-05
INV3278,WH014,PROD0371,62,5,24,2026-05-24
INV3279,WH024,PROD0034,1936,167,110,2026-07-27
INV3280,WH008,PROD0103,224,39,60,2026-07-01
INV3281,WH030,PROD0293,87,26,13,2026-06-26
INV3282,WH010,PROD0351,823,213,447,2026-07-28
INV3283,WH045,PROD0238,43,7,10,2026-05-01
INV3284,WH046,PROD0268,163,39,40,2026-04-19
INV3285,WH030,PROD0252,118,43,35,2026-05-07
INV3286,WH014,PROD0257,132,10,34,2026-04-09
INV3287,WH039,PROD0275,644,82,372,2026-07-22
INV3288,WH011,PROD0022,81,10,37,2026-05-03
INV3289,WH017,PROD0164,97,36,37,2026-05-11
INV3290,WH006,PROD0331,198,29,34,2026-06-04
INV3291,WH044,PROD0016,2342,447,396,2026-07-21
INV3292,WH044,PROD0021,73,26,11,2026-05-19
INV3293,WH033,PROD0170,168,14,17,2026-04-21
INV3294,WH041,PROD0167,344,103,114,2026-06-27
INV3295,WH018,PROD0424,1552,494,407,2026-07-28
INV3296,WH029,PROD0042,790,109,102,2026-07-02
INV3297,WH015,PROD0265,1586,332,315,2026-07-17
INV3298,WH004,PROD0379,579,184,111,2026-07-18
INV3299,WH036,PROD0337,385,111,53,2026-07-19
INV3300,WH044,PROD0333,99,28,26,2026-06-04
INV3301,WH049,PROD0435,136,40,87,2026-06-19
INV3302,WH033,PROD0448,638,175,98,2026-07-12
INV3303,WH009,PROD0500,37,7,7,2026-06-28
INV3304,WH043,PROD0005,1435,451,111,2026-07-19
INV3305,WH049,PROD0497,27,4,12,2026-06-10
INV3306,WH029,PROD0188,181,52,36,2026-04-25
INV3307,WH045,PROD0160,2051,161,309,2026-07-24
INV3308,WH018,PROD0077,543,84,46,2026-07-04
INV3309,WH032,PROD0031,364,70,102,2026-06-17
INV3310,WH002,PROD0061,614,198,89,2026-06-23
INV3311,WH011,PROD0168,574,167,129,2026-07-19
INV3312,WH015,PROD0403,17,1,34,2026-06-01
INV3313,WH043,PROD0217,642,179,102,2026-06-22
INV3314,WH044,PROD0031,318,44,111,2026-07-19
INV3315,WH033,PROD0052,2200,567,326,2026-07-22
INV3316,WH038,PROD0294,46,15,21,2026-05-12
INV3317,WH019,PROD0438,640,240,45,2026-07-16
INV3318,WH004,PROD0048,140,19,32,2026-05-27
INV3319,WH017,PROD0473,101,8,29,2026-05-16
INV3320,WH011,PROD0238,104,7,10,2026-05-03
INV3321,WH016,PROD0463,127,38,22,2026-06-07
INV3322,WH025,PROD0413,799,47,90,2026-07-04
INV3323,WH045,PROD0170,63,10,29,2026-06-15
INV3324,WH043,PROD0080,310,104,45,2026-07-18
INV3325,WH041,PROD0035,39,3,6,2026-04-12
INV3326,WH032,PROD0053,73,18,30,2026-04-10
INV3327,WH003,PROD0185,42,16,16,2026-06-23
INV3328,WH011,PROD0332,118,46,33,2026-04-10
INV3329,WH049,PROD0188,61,17,40,2026-05-30
INV3330,WH028,PROD0062,41,15,31,2026-06-19
INV3331,WH049,PROD0319,1574,156,238,2026-07-20
INV3332,WH006,PROD0274,80,9,26,2026-05-23
INV3333,WH021,PROD0275,931,88,305,2026-07-23
INV3334,WH024,PROD0031,646,224,43,2026-07-05
INV3335,WH043,PROD0160,428,50,193,2026-07-19
INV3336,WH036,PROD0190,707,161,59,2026-06-30
INV3337,WH043,PROD0378,1665,379,430,2026-07-29
INV3338,WH002,PROD0475,136,48,25,2026-06-27
INV3339,WH033,PROD0046,699,232,117,2026-06-24
INV3340,WH019,PROD0467,234,34,75,2026-07-11
INV3341,WH032,PROD0251,594,191,62,2026-07-04
INV3342,WH025,PROD0136,1304,260,117,2026-07-27
INV3343,WH004,PROD0223,335,79,297,2026-07-22
INV3344,WH009,PROD0200,86,8,39,2026-05-08
INV3345,WH024,PROD0411,312,80,93,2026-06-23
INV3346,WH042,PROD0444,397,22,113,2026-06-28
INV3347,WH008,PROD0012,75,7,6,2026-05-04
INV3348,WH023,PROD0375,60,4,32,2026-06-27
INV3349,WH037,PROD0427,167,57,19,2026-06-14
INV3350,WH030,PROD0016,2103,397,388,2026-07-29
INV3351,WH043,PROD0481,726,111,461,2026-07-24
INV3352,WH026,PROD0397,24,4,18,2026-06-16
INV3353,WH015,PROD0384,1517,412,226,2026-07-21
INV3354,WH034,PROD0133,1395,341,179,2026-07-24
INV3355,WH044,PROD0474,348,113,84,2026-07-17
INV3356,WH017,PROD0292,1996,334,471,2026-07-27
INV3357,WH039,PROD0358,100,30,27,2026-05-05
INV3358,WH012,PROD0230,195,43,17,2026-06-19
INV3359,WH044,PROD0373,178,54,14,2026-05-07
INV3360,WH009,PROD0436,894,327,449,2026-07-27
INV3361,WH039,PROD0495,313,67,80,2026-07-14
INV3362,WH027,PROD0471,79,11,6,2026-04-08
INV3363,WH047,PROD0473,109,19,26,2026-04-09
INV3364,WH036,PROD0194,69,26,37,2026-06-22
INV3365,WH009,PROD0363,43,4,39,2026-04-16
INV3366,WH042,PROD0150,183,31,26,2026-04-18
INV3367,WH034,PROD0368,238,52,86,2026-06-26
INV3368,WH012,PROD0106,169,49,18,2026-05-23
INV3369,WH049,PROD0118,754,88,142,2026-06-23
INV3370,WH046,PROD0226,143,28,18,2026-04-16
INV3371,WH012,PROD0041,98,5,12,2026-06-27
INV3372,WH032,PROD0226,52,6,9,2026-05-31
INV3373,WH017,PROD0489,188,72,38,2026-05-14
INV3374,WH025,PROD0498,1706,381,210,2026-07-18
INV3375,WH023,PROD0244,2832,61,44,2026-07-21
INV3376,WH036,PROD0100,167,21,101,2026-06-23
INV3377,WH037,PROD0186,511,63,343,2026-07-22
INV3378,WH029,PROD0436,1232,325,153,2026-07-29
INV3379,WH018,PROD0482,650,150,479,2026-07-27
INV3380,WH050,PROD0082,2159,861,442,2026-07-17
INV3381,WH045,PROD0014,638,153,49,2026-06-26
INV3382,WH039,PROD0031,583,34,49,2026-07-11
INV3383,WH011,PROD0484,224,38,96,2026-07-05
INV3384,WH042,PROD0359,431,138,102,2026-06-26
INV3385,WH014,PROD0039,435,131,133,2026-06-19
INV3386,WH024,PROD0229,735,79,33,2026-07-10
INV3387,WH036,PROD0270,532,27,322,2026-07-18
INV3388,WH005,PROD0239,444,170,31,2026-07-12
INV3389,WH008,PROD0485,66,13,6,2026-06-26
INV3390,WH028,PROD0253,176,51,27,2026-04-27
INV3391,WH022,PROD0350,1684,283,102,2026-07-22
INV3392,WH003,PROD0152,733,81,136,2026-06-24
INV3393,WH027,PROD0319,1493,141,446,2026-07-25
INV3394,WH028,PROD0490,96,35,11,2026-04-24
INV3395,WH045,PROD0069,20,5,24,2026-06-04
INV3396,WH043,PROD0166,21,2,21,2026-05-12
INV3397,WH025,PROD0134,179,46,17,2026-05-26
INV3398,WH037,PROD0463,83,26,11,2026-05-09
INV3399,WH046,PROD0386,106,41,33,2026-05-31
INV3400,WH044,PROD0287,182,41,31,2026-04-21
INV3401,WH045,PROD0460,102,21,39,2026-05-23
INV3402,WH049,PROD0045,23,7,30,2026-04-11
INV3403,WH042,PROD0078,119,26,23,2026-06-21
INV3404,WH042,PROD0297,125,45,39,2026-04-15
INV3405,WH031,PROD0027,174,43,50,2026-07-05
INV3406,WH008,PROD0221,372,148,75,2026-06-19
INV3407,WH017,PROD0127,488,17,39,2026-07-01
INV3408,WH031,PROD0322,160,27,17,2026-05-14
INV3409,WH026,PROD0403,158,57,16,2026-05-08
INV3410,WH009,PROD0388,22,8,19,2026-04-08
INV3411,WH031,PROD0488,63,5,26,2026-04-30
INV3412,WH005,PROD0080,355,86,30,2026-07-21
INV3413,WH043,PROD0260,157,14,27,2026-04-18
INV3414,WH046,PROD0157,56,10,26,2026-05-14
INV3415,WH047,PROD0438,100,37,142,2026-07-01
INV3416,WH014,PROD0209,769,226,107,2026-07-20
INV3417,WH013,PROD0462,1400,516,137,2026-07-18
INV3418,WH041,PROD0208,1685,157,434,2026-07-28
INV3419,WH035,PROD0137,167,56,33,2026-05-07
INV3420,WH032,PROD0411,144,8,84,2026-07-20
INV3421,WH025,PROD0051,1438,510,222,2026-07-28
INV3422,WH004,PROD0402,81,17,10,2026-04-09
INV3423,WH019,PROD0101,496,39,101,2026-06-24
INV3424,WH025,PROD0123,138,15,34,2026-05-08
INV3425,WH023,PROD0457,132,45,36,2026-05-25
INV3426,WH017,PROD0498,1834,367,356,2026-07-25
INV3427,WH035,PROD0371,137,19,24,2026-06-24
INV3428,WH024,PROD0452,69,6,9,2026-05-31
INV3429,WH033,PROD0257,130,15,16,2026-05-10
INV3430,WH037,PROD0089,31,3,15,2026-06-15
INV3431,WH038,PROD0428,636,59,144,2026-07-12
INV3432,WH002,PROD0008,572,70,119,2026-07-15
INV3433,WH043,PROD0357,106,40,67,2026-07-05
INV3434,WH050,PROD0180,117,8,34,2026-05-02
INV3435,WH043,PROD0137,38,11,34,2026-04-10
INV3436,WH019,PROD0162,527,132,100,2026-07-08
INV3437,WH048,PROD0159,104,19,33,2026-04-10
INV3438,WH043,PROD0485,125,41,30,2026-05-16
INV3439,WH017,PROD0247,1914,332,123,2026-07-23
INV3440,WH022,PROD0436,872,138,400,2026-07-25
INV3441,WH012,PROD0037,135,20,28,2026-06-25
INV3442,WH034,PROD0254,145,35,13,2026-04-18
INV3443,WH010,PROD0240,1876,46,68,2026-07-05
INV3444,WH044,PROD0359,667,130,76,2026-07-20
INV3445,WH039,PROD0424,2496,718,339,2026-07-19
INV3446,WH028,PROD0402,185,13,22,2026-06-28
INV3447,WH009,PROD0157,116,29,32,2026-06-07
INV3448,WH006,PROD0132,1312,106,128,2026-07-28
INV3449,WH037,PROD0421,344,125,60,2026-07-21
INV3450,WH008,PROD0411,620,117,63,2026-07-21
INV3451,WH035,PROD0166,97,15,38,2026-04-30
INV3452,WH010,PROD0292,1908,145,153,2026-07-26
INV3453,WH039,PROD0235,359,106,74,2026-06-23
INV3454,WH021,PROD0038,2155,519,392,2026-07-17
INV3455,WH030,PROD0365,32,5,20,2026-05-21
INV3456,WH028,PROD0468,732,204,85,2026-07-07
INV3457,WH035,PROD0365,157,56,27,2026-04-03
INV3458,WH043,PROD0129,169,63,89,2026-06-18
INV3459,WH044,PROD0199,147,38,118,2026-07-15
INV3460,WH008,PROD0397,198,28,32,2026-06-16
INV3461,WH011,PROD0304,60,22,30,2026-04-06
INV3462,WH028,PROD0269,102,39,12,2026-05-01
INV3463,WH028,PROD0247,499,178,146,2026-07-18
INV3464,WH032,PROD0417,29,9,8,2026-04-07
INV3465,WH047,PROD0380,792,271,140,2026-07-14
INV3466,WH011,PROD0052,826,290,163,2026-07-19
INV3467,WH005,PROD0293,20,6,22,2026-05-18
INV3468,WH047,PROD0139,116,7,16,2026-06-13
INV3469,WH028,PROD0209,322,83,110,2026-07-07
INV3470,WH023,PROD0019,634,73,49,2026-07-04
INV3471,WH009,PROD0166,71,27,39,2026-06-21
INV3472,WH032,PROD0161,420,144,150,2026-06-19
INV3473,WH018,PROD0458,50,17,8,2026-06-14
INV3474,WH013,PROD0386,98,14,8,2026-05-01
INV3475,WH014,PROD0378,1310,90,194,2026-07-23
INV3476,WH037,PROD0312,11035,315,112,2026-07-29
INV3477,WH040,PROD0007,129,36,35,2026-06-20
INV3478,WH044,PROD0169,189,59,20,2026-06-16
INV3479,WH041,PROD0330,66,11,36,2026-05-08
