Purchase_Order_ID,Order_Date,Supplier_ID,Product_ID,Warehouse_ID,Order_Quantity,Unit_Cost,Expected_Delivery_Date,Actual_Delivery_Date,Defective_Quantity,Transportation_Mode,Freight_Cost,Payment_Terms,Payment_Method
PO021042,2025-04-03,SUP0034,PROD0291,WH028,281,137.53,2025-04-08,2025-04-08,1,Road,1489.84,Net 30,Cheque
PO021043,2024-04-09,SUP0096,PROD0495,WH005,110,2557.88,2024-04-14,2024-04-12,1,Road,480.11,Net 90,RTGS
PO021044,2026-02-14,SUP0028,PROD0500,WH048,66,1881.75,2026-02-19,2026-02-19,1,Road,839.94,Net 30,RTGS
PO021045,2024-12-09,SUP0090,PROD0438,WH022,78,2382.37,2024-12-23,2024-12-20,0,Sea,970.98,Net 45,RTGS
PO021046,2025-05-05,SUP0100,PROD0380,WH014,449,7385.64,2025-05-07,2025-05-07,7,Air,127228.53,Net 60,NEFT
PO021047,2024-09-22,SUP0061,PROD0187,WH009,1025,328.79,2024-09-27,2024-09-25,3,Road,3587.66,Advance Payment,NEFT
PO021048,2025-10-20,SUP0040,PROD0378,WH014,1528,1959.74,2025-10-25,2025-10-25,54,Road,11782.28,Net 60,NEFT
PO021049,2024-05-31,SUP0054,PROD0483,WH016,519,2961.67,2024-06-07,2024-06-07,1,Rail,2282.88,Net 90,NEFT
PO021050,2024-04-26,SUP0059,PROD0009,WH030,1100,758.04,2024-05-01,2024-05-01,20,Road,4260.47,Net 45,Bank Transfer
PO021051,2025-11-03,SUP0078,PROD0270,WH032,540,1633.82,2025-11-05,2025-11-05,7,Air,26291.05,Net 60,RTGS
PO021052,2026-05-21,SUP0045,PROD0100,WH006,204,420.8,2026-05-26,2026-05-26,3,Road,1420.88,Net 60,Bank Transfer
PO021053,2025-12-27,SUP0095,PROD0279,WH017,63,4684.92,2025-12-29,2026-01-02,0,Air,2493.1,Net 45,Bank Transfer
PO021054,2025-03-30,SUP0080,PROD0229,WH001,422,2576.79,2025-04-04,,4,Road,3704.74,Advance Payment,Bank Transfer
PO021055,2025-03-07,SUP0039,PROD0291,WH018,1985,145.86,2025-03-14,2025-03-17,48,Rail,4922.04,Net 45,Bank Transfer
PO021056,2025-01-23,SUP0042,PROD0275,WH011,669,105.24,2025-01-28,2025-01-28,17,Road,3827.15,Net 45,RTGS
PO021057,2025-09-04,SUP0011,PROD0483,WH011,1530,2966.93,2025-09-09,2025-09-09,41,Road,12493.7,Net 45,NEFT
PO021058,2025-05-10,SUP0075,PROD0275,WH028,1834,83.13,2025-05-15,2025-05-15,23,Road,10072.39,Net 90,Cheque
PO021059,2024-06-23,SUP0038,PROD0426,WH012,1770,533.79,2024-06-28,2024-06-28,50,Road,3779.72,Net 60,Bank Transfer
PO021060,2024-04-28,SUP0057,PROD0155,WH034,59,6963.81,2024-05-03,2024-05-02,1,Road,840.53,Net 30,Bank Transfer
PO021061,2024-03-02,SUP0012,PROD0216,WH016,20,1509.26,2024-03-09,2024-03-09,0,Rail,859.21,Advance Payment,RTGS
PO021062,2025-08-23,SUP0042,PROD0233,WH010,397,3246.91,2025-08-28,2025-08-28,16,Road,3105.78,Net 45,RTGS
PO021063,2026-04-24,SUP0063,PROD0132,WH046,1574,671.68,2026-04-29,2026-04-29,57,Road,2773.48,Advance Payment,Bank Transfer
PO021064,2024-01-10,SUP0009,PROD0186,WH039,789,712.15,2024-01-15,2024-01-15,6,Road,1912.16,Net 30,Cheque
PO021065,2024-03-21,SUP0022,PROD0300,WH008,799,284.96,2024-03-26,2024-04-05,17,Road,2223.44,Net 45,Bank Transfer
PO021066,2024-06-16,SUP0038,PROD0292,WH026,674,95.22,2024-06-21,2024-06-20,1,Road,1698.84,Advance Payment,NEFT
PO021067,2024-01-14,SUP0073,PROD0319,WH042,704,1530.06,2024-01-19,2024-01-19,10,Road,3011.4,Net 60,NEFT
PO021068,2025-12-01,SUP0057,PROD0174,WH042,1361,1547.09,2025-12-06,2025-12-06,6,Road,1244.28,Advance Payment,Bank Transfer
PO021069,2025-12-15,SUP0067,PROD0152,WH042,368,22585.55,2025-12-22,2025-12-22,11,Rail,5496.03,Net 30,RTGS
PO021070,2026-02-06,SUP0103,PROD0305,WH014,1660,2920.03,2026-02-11,2026-02-09,2,Road,9106.91,Advance Payment,Bank Transfer
PO021071,2025-11-16,SUP0099,PROD0062,WH009,147,17491.5,2025-11-21,2025-11-21,0,Road,4585.28,Net 90,Bank Transfer
PO021072,2024-01-10,SUP0116,PROD0119,WH049,1622,840.02,2024-01-15,2024-01-15,3,Road,22875.63,Net 45,RTGS
PO021073,2025-01-01,SUP0030,PROD0017,WH019,75,2815.81,2025-01-06,2025-01-03,2,Road,462.67,Net 45,RTGS
PO021074,2024-02-15,SUP0026,PROD0034,WH034,593,706.47,2024-02-20,2024-02-20,13,Road,2863.25,Net 90,Cheque
PO021075,2026-01-14,SUP0072,PROD0113,WH047,1580,385.13,2026-01-19,2026-01-22,105,Road,6903.33,Net 30,Cheque
PO021076,2024-12-15,SUP0054,PROD0007,WH038,71,4359.17,2024-12-20,2024-12-20,0,Road,936.79,Advance Payment,NEFT
PO021077,2026-03-28,SUP0032,PROD0113,WH029,1094,260.7,2026-03-30,2026-03-30,23,Air,20610.7,Net 60,Cheque
PO021078,2026-01-17,SUP0022,PROD0326,WH029,1892,24662.96,2026-01-22,2026-01-22,71,Road,88937.91,Net 30,NEFT
PO021079,2025-08-14,SUP0008,PROD0029,WH028,249,2933.69,2025-08-19,2025-08-19,1,Road,1155.44,Net 60,RTGS
PO021080,2026-05-18,SUP0109,PROD0214,WH048,128,707.86,2026-05-20,2026-05-20,3,Air,1352.89,Net 60,NEFT
PO021081,2025-09-26,SUP0066,PROD0460,WH049,101,88.12,2025-10-03,2025-10-03,1,Rail,,Net 45,RTGS
PO021082,2024-05-21,SUP0014,PROD0399,WH024,52,47.87,2024-06-04,2024-06-04,1,Sea,,Net 30,Cheque
PO021083,2026-03-08,SUP0005,PROD0144,WH028,112,1215.07,2026-03-15,2026-03-22,4,Rail,1295.08,Advance Payment,Cheque
PO021084,2025-05-30,SUP0013,PROD0467,WH042,215,3118.48,2025-06-06,2025-06-06,2,Rail,1607.27,Net 45,NEFT
PO021085,2026-03-17,SUP0087,PROD0160,WH044,1135,91.53,2026-03-22,2026-03-22,28,Road,2847.07,Net 90,Cheque
PO021086,2026-06-17,SUP0077,PROD0034,WH012,585,755.49,2026-06-24,2026-06-24,29,Rail,1787.53,Net 90,Cheque
PO021087,2026-04-03,SUP0083,PROD0498,WH019,1373,1745.36,2026-04-08,2026-04-14,14,Road,,Net 90,RTGS
PO021088,2026-02-27,SUP0024,PROD0438,WH006,202,1731.64,2026-03-04,2026-03-04,3,Road,610.06,Net 30,Bank Transfer
PO021089,2025-10-23,SUP0035,PROD0229,WH002,390,2317.19,2025-10-28,2025-11-06,8,Road,3022.65,Net 90,Cheque
PO021090,2024-03-08,SUP0078,PROD0334,WH050,629,847.53,2024-03-15,2024-03-15,5,Rail,1273.0,Advance Payment,Cheque
PO021091,2026-03-01,SUP0068,PROD0335,WH039,1141,1324.56,2026-03-06,2026-03-06,29,Road,18381.19,Net 60,Cheque
PO021092,2024-09-05,SUP0026,PROD0090,WH031,716,1768.33,2024-09-10,2024-09-10,18,Road,9158.24,Net 30,NEFT
PO021093,2025-01-22,SUP0074,PROD0091,WH037,1848,49394.91,2025-01-27,2025-01-27,37,Road,5784.24,Net 45,RTGS
PO021094,2024-03-10,SUP0102,PROD0233,WH029,351,3995.41,2024-03-15,2024-03-15,14,Road,2535.27,Net 45,Bank Transfer
PO021095,2025-02-25,SUP0038,PROD0459,WH040,620,314.66,2025-02-27,2025-02-27,9,Air,19148.63,Net 30,Bank Transfer
PO021096,2026-03-03,SUP0034,PROD0005,WH012,701,479.68,2026-03-10,2026-03-10,15,Rail,1246.16,Advance Payment,RTGS
PO021097,2025-03-18,SUP0034,PROD0394,WH033,127,62.91,2025-03-23,2025-03-23,1,Road,1410.6,Net 45,Cheque
PO021098,2025-01-20,SUP0019,PROD0027,WH047,95,2587.26,2025-01-25,2025-01-25,1,Road,1127.63,Net 60,NEFT
PO021099,2025-07-23,SUP0003,PROD0237,WH045,1436,107.56,2025-07-28,2025-07-28,40,Road,,Net 30,RTGS
PO021100,2024-11-13,SUP0116,PROD0319,WH025,893,1842.91,2024-11-20,2024-11-20,14,Rail,2600.85,Advance Payment,Cheque
PO021101,2026-01-06,SUP0036,PROD0343,WH042,409,39397.5,2026-01-11,2026-01-11,12,Road,1945.92,Net 60,Bank Transfer
PO021102,2025-02-24,SUP0004,PROD0027,WH018,188,2090.51,2025-03-01,2025-02-26,4,Road,1960.88,Net 60,RTGS
PO021103,2025-08-13,SUP0026,PROD0203,WH030,126,582.49,2025-08-20,2025-08-20,1,Rail,1178.3,Net 90,NEFT
PO021104,2024-10-03,SUP0075,PROD0292,WH018,1001,93.28,2024-10-10,2024-10-10,10,Rail,1158.95,Net 60,NEFT
PO021105,2026-04-06,SUP0003,PROD0031,WH007,340,1573.83,2026-04-08,2026-04-17,5,Air,9701.43,Net 60,RTGS
PO021106,2025-12-21,SUP0049,PROD0063,WH015,1882,289.65,2025-12-26,2025-12-26,37,Road,7180.44,Net 45,Cheque
PO021107,2026-06-13,SUP0009,PROD0331,WH030,22,2779.82,2026-06-15,2026-06-15,0,Air,939.29,Advance Payment,RTGS
PO021108,2025-09-14,SUP0046,PROD0261,WH005,149,5287.05,2025-09-16,2025-09-16,4,Air,6089.12,Net 60,NEFT
PO021109,2025-11-25,SUP0066,PROD0074,WH005,139,26017.8,2025-11-30,2025-11-30,0,Road,3322.56,Net 45,Cheque
PO021110,2024-05-05,SUP0014,PROD0268,WH033,87,1162.46,2024-05-12,2024-05-12,1,Rail,919.76,Net 60,RTGS
PO021111,2026-05-01,SUP0003,PROD0460,WH006,113,98.46,2026-05-08,2026-05-08,1,Rail,585.46,Net 60,Cheque
PO021112,2025-05-22,SUP0002,PROD0006,WH048,1066,205.77,2025-05-27,2025-05-27,17,Road,2191.64,Net 60,Bank Transfer
PO021113,2025-01-02,SUP0086,PROD0321,WH040,1729,7082.02,2025-01-07,2025-01-07,113,Road,12899.92,Net 90,RTGS
PO021114,2024-03-12,SUP0118,PROD0034,WH004,963,782.84,2024-03-26,2024-03-26,42,Sea,2251.74,Net 30,RTGS
PO021115,2024-03-11,SUP0093,PROD0003,WH013,868,23.37,2024-03-25,2024-03-25,10,Sea,1867.96,Net 90,NEFT
PO021116,2024-07-11,SUP0033,PROD0068,WH042,133,969.71,2024-07-18,2024-07-18,2,Rail,704.86,Net 45,Cheque
PO021117,2025-05-29,SUP0100,PROD0207,WH026,173,544.8,2025-05-31,2025-05-29,0,Air,2018.07,Advance Payment,Cheque
PO021118,2025-05-16,SUP0010,PROD0406,WH049,31,401.36,2025-05-21,2025-05-20,0,Road,534.35,Net 60,Cheque
PO021119,2025-07-03,SUP0111,PROD0133,WH020,425,2023.01,2025-07-08,2025-07-08,12,Road,973.18,Net 30,Cheque
PO021120,2026-05-19,SUP0053,PROD0312,WH032,1753,1759.7,2026-06-02,2026-06-02,22,Sea,1496.0,Net 45,Cheque
PO021121,2026-01-07,SUP0044,PROD0198,WH032,1104,565.05,2026-01-09,2026-01-09,2,Air,46727.93,Net 45,Bank Transfer
PO021122,2024-10-13,SUP0038,PROD0110,WH050,59,36695.42,2024-10-18,2024-10-18,0,Road,2322.1,Net 30,NEFT
PO021123,2024-11-23,SUP0021,PROD0256,WH037,280,354.67,2024-11-28,2024-11-28,9,Road,1417.99,Net 90,NEFT
PO021124,2024-04-24,SUP0095,PROD0402,WH044,96,1232.32,2024-04-29,2024-04-29,0,Road,890.05,Advance Payment,NEFT
PO021125,2025-01-07,SUP0035,PROD0423,WH001,1702,1384.35,2025-01-12,2025-01-12,43,Road,6373.76,Advance Payment,NEFT
PO021126,2024-01-25,SUP0067,PROD0426,WH025,462,495.46,2024-01-30,2024-01-30,6,Road,1252.81,Net 90,Cheque
PO021127,2026-03-06,SUP0083,PROD0165,WH025,102,292.81,2026-03-11,2026-03-09,1,Road,941.45,Net 90,NEFT
PO021128,2025-05-17,SUP0022,PROD0401,WH001,1784,380.06,2025-05-31,2025-05-31,68,Sea,1450.11,Net 30,Bank Transfer
PO021129,2025-04-17,SUP0020,PROD0096,WH003,517,1493.08,2025-04-22,2025-04-22,13,Road,677.61,Net 45,Cheque
PO021130,2024-09-09,SUP0100,PROD0367,WH039,1730,1163.83,2024-09-14,2024-09-14,0,Road,3910.51,Net 60,NEFT
PO021131,2025-01-06,SUP0083,PROD0481,WH021,1487,634.32,2025-01-11,2025-01-11,26,Road,11395.79,Net 60,RTGS
PO021132,2024-09-13,SUP0110,PROD0005,WH043,947,564.32,2024-09-18,2024-09-18,11,Road,3251.21,Net 60,Cheque
PO021133,2024-12-01,SUP0068,PROD0217,WH025,498,36923.01,2024-12-06,2024-12-13,1,Road,1420.27,Net 60,RTGS
PO021134,2025-05-23,SUP0096,PROD0324,WH021,934,1014.87,2025-05-30,2025-05-30,20,Rail,4556.31,Net 45,NEFT
PO021135,2024-05-01,SUP0008,PROD0349,WH047,1995,2519.36,2024-05-06,2024-05-06,24,Road,1852.56,Net 90,Cheque
PO021136,2025-01-21,SUP0051,PROD0082,WH003,1285,968.96,2025-01-28,2025-01-28,19,Rail,1107.17,Net 90,Cheque
PO021137,2026-05-24,SUP0026,PROD0490,WH040,136,535.34,2026-05-29,2026-05-29,2,Road,358.65,Advance Payment,NEFT
PO021138,2024-02-17,SUP0051,PROD0308,WH029,31,24640.76,2024-02-24,2024-02-24,0,Rail,1651.15,Net 45,NEFT
PO021139,2026-05-18,SUP0118,PROD0077,WH035,448,458.65,2026-06-01,2026-06-01,2,Sea,1340.47,Advance Payment,RTGS
PO021140,2026-05-29,SUP0065,PROD0008,WH022,163,11159.12,2026-06-03,2026-06-03,1,Road,,Net 45,NEFT
PO021141,2024-09-26,SUP0026,PROD0395,WH023,55,2721.42,2024-10-10,2024-10-14,1,Sea,518.94,Advance Payment,NEFT
PO021142,2025-10-15,SUP0118,PROD0036,WH013,1440,1660.93,2025-10-22,2025-10-24,62,Rail,11609.24,Net 90,NEFT
PO021143,2024-06-18,SUP0047,PROD0065,WH034,467,3777.79,2024-06-25,2024-06-23,9,Rail,1375.86,Advance Payment,Bank Transfer
PO021144,2024-08-28,SUP0043,PROD0290,WH023,499,15398.43,2024-09-02,2024-09-02,7,Road,37802.91,Advance Payment,Bank Transfer
PO021145,2025-09-22,SUP0009,PROD0301,WH035,462,940.33,2025-09-27,2025-09-27,12,Road,1985.96,Net 30,RTGS
PO021146,2025-11-19,SUP0035,PROD0343,WH019,1681,43938.92,2025-12-03,2025-12-03,27,Sea,2372.94,Advance Payment,Cheque
PO021147,2025-11-10,SUP0082,PROD0189,WH015,1386,2529.39,2025-11-24,,65,Sea,1100.76,Advance Payment,Cheque
PO021148,2024-11-30,SUP0019,PROD0387,WH015,114,2471.38,2024-12-02,2024-12-02,1,Air,3835.28,Net 60,Bank Transfer
PO021149,2026-03-01,SUP0048,PROD0491,WH026,1663,293.73,2026-03-06,2026-03-06,34,Road,,Net 30,Cheque
PO021150,2024-12-13,SUP0080,PROD0128,WH039,269,26838.7,2024-12-18,2024-12-18,3,Road,16990.28,Net 90,Cheque
PO021151,2026-02-03,SUP0028,PROD0349,WH003,1125,2330.53,2026-02-08,2026-02-08,4,Road,1809.39,Advance Payment,Bank Transfer
PO021152,2026-07-27,SUP0003,PROD0469,WH017,166,48241.35,2026-08-01,2026-07-29,1,Road,1391.9,Net 90,Bank Transfer
PO021153,2024-07-09,SUP0018,PROD0343,WH030,1783,40982.29,2024-07-14,2024-07-14,54,Road,8605.39,Advance Payment,RTGS
PO021154,2024-08-18,SUP0013,PROD0340,WH028,105,1528.68,2024-08-20,2024-08-20,1,Air,1212.73,Net 90,NEFT
PO021155,2024-12-12,SUP0027,PROD0104,WH034,118,1877.83,2024-12-17,,5,Road,960.85,Net 45,NEFT
PO021156,2025-10-23,SUP0116,PROD0267,WH016,53,7656.44,2025-11-06,2025-11-04,0,Sea,1129.48,Net 60,Bank Transfer
PO021157,2024-11-29,SUP0040,PROD0282,WH043,313,1051.33,2024-12-06,2024-12-15,12,Rail,1021.76,Advance Payment,NEFT
PO021158,2025-03-14,SUP0039,PROD0349,WH041,1901,2760.24,2025-03-19,2025-03-19,16,Road,2141.71,Net 30,RTGS
PO021159,2024-01-17,SUP0058,PROD0499,WH011,572,2538.88,2024-01-24,2024-01-24,5,Rail,2286.13,Net 30,Bank Transfer
PO021160,2024-11-06,SUP0057,PROD0013,WH024,1838,3449.84,2024-11-20,2024-11-20,7,Sea,,Advance Payment,NEFT
PO021161,2026-04-04,SUP0024,PROD0031,WH023,177,1965.83,2026-04-09,2026-04-07,6,Road,1733.72,Net 45,NEFT
PO021162,2025-03-15,SUP0093,PROD0036,WH025,1316,1739.63,2025-03-20,2025-03-20,17,Road,17653.01,Net 30,Cheque
PO021163,2026-07-23,SUP0119,PROD0370,WH037,323,270.52,2026-07-28,2026-07-28,2,Road,1121.46,Net 60,Cheque
PO021164,2025-01-20,SUP0022,PROD0063,WH013,1259,303.09,2025-01-27,2025-01-27,49,Rail,3564.93,Net 45,RTGS
PO021165,2024-11-11,SUP0051,PROD0311,WH019,82,502.77,2024-11-25,2024-11-22,1,Sea,,Net 30,RTGS
PO021166,2024-06-06,SUP0090,PROD0158,WH045,1054,435.4,2024-06-11,2024-06-11,9,Road,1389.22,Advance Payment,Cheque
PO021167,2024-10-11,SUP0084,PROD0225,WH034,70,2226.35,2024-10-18,2024-10-18,2,Rail,766.68,Advance Payment,Cheque
PO021168,2025-09-06,SUP0088,PROD0099,WH002,30,3971.14,2025-09-11,2025-09-20,0,Road,737.91,Net 30,Cheque
PO021169,2026-06-09,SUP0076,PROD0436,WH008,894,695.41,2026-06-16,2026-06-16,14,Rail,1046.32,Advance Payment,RTGS
PO021170,2025-05-26,SUP0082,PROD0294,WH005,66,1151.61,2025-06-02,2025-06-02,3,Rail,334.55,Net 45,NEFT
PO021171,2024-12-05,SUP0111,PROD0479,WH011,157,1002.97,2024-12-10,2024-12-16,4,Road,1571.84,Advance Payment,RTGS
PO021172,2025-08-30,SUP0076,PROD0290,WH002,234,16770.82,2025-09-06,2025-09-06,2,Rail,8679.09,Net 60,Bank Transfer
PO021173,2025-01-19,SUP0038,PROD0056,WH038,91,32021.28,2025-01-24,2025-01-21,0,Road,7336.85,Net 30,Cheque
PO021174,2025-04-27,SUP0096,PROD0081,WH032,379,2521.4,2025-05-02,2025-04-30,4,Road,2883.56,Net 45,NEFT
PO021175,2026-07-05,SUP0061,PROD0497,WH024,18,3748.59,2026-07-07,2026-07-05,0,Air,1777.02,Net 90,Bank Transfer
PO021176,2025-03-29,SUP0049,PROD0359,WH012,343,3350.43,2025-04-03,2025-04-03,7,Road,2403.7,Net 90,Cheque
PO021177,2025-04-11,SUP0023,PROD0022,WH038,38,408.51,2025-04-16,2025-04-19,0,Road,879.75,Net 45,Bank Transfer
PO021178,2026-04-27,SUP0004,PROD0349,WH016,865,2184.61,2026-05-04,2026-05-06,8,Rail,,Advance Payment,RTGS
PO021179,2026-02-19,SUP0076,PROD0198,WH024,1078,630.5,2026-02-24,2026-02-22,29,Road,11338.76,Net 60,RTGS
PO021180,2024-01-10,SUP0081,PROD0145,WH050,95,25777.14,2024-01-15,2024-01-15,0,Road,1156.82,Net 30,Cheque
PO021181,2025-01-31,SUP0085,PROD0070,WH041,87,465.52,2025-02-02,2025-02-02,1,Air,2994.6,Net 30,NEFT
PO021182,2024-12-17,SUP0037,PROD0424,WH017,1314,1087.1,2024-12-22,2024-12-28,64,Road,6757.89,Net 30,RTGS
PO021183,2024-08-09,SUP0093,PROD0030,WH032,184,1198.98,2024-08-16,2024-08-16,1,Rail,538.63,Net 60,NEFT
PO021184,2024-07-16,SUP0006,PROD0136,WH020,1669,127.28,2024-07-21,2024-07-21,60,Road,2633.99,Net 30,Cheque
PO021185,2025-04-05,SUP0111,PROD0145,WH049,221,37354.75,2025-04-10,2025-04-10,1,Road,925.23,Net 60,NEFT
PO021186,2024-04-30,SUP0028,PROD0073,WH035,10,37022.44,2024-05-05,2024-05-05,0,Road,517.51,Net 30,NEFT
PO021187,2024-07-09,SUP0008,PROD0251,WH030,106,4372.97,2024-07-14,2024-07-19,0,Road,1186.47,Net 30,Cheque
PO021188,2026-04-29,SUP0095,PROD0005,WH047,1267,590.6,2026-05-04,2026-05-04,6,Road,3498.42,Net 60,Bank Transfer
PO021189,2025-12-27,SUP0020,PROD0143,WH042,1220,1088.02,2026-01-01,2026-01-01,20,Road,2871.94,Net 90,Cheque
PO021190,2024-08-15,SUP0016,PROD0474,WH022,389,425.85,2024-08-22,2024-08-22,14,Rail,564.22,Net 90,NEFT
PO021191,2025-02-15,SUP0013,PROD0148,WH031,26,475.55,2025-02-17,2025-02-17,0,Air,716.72,Advance Payment,RTGS
PO021192,2024-06-25,SUP0119,PROD0176,WH037,1534,405.85,2024-06-30,2024-06-29,15,Road,1987.86,Advance Payment,Cheque
PO021193,2025-10-07,SUP0079,PROD0235,WH024,364,19513.18,2025-10-12,2025-10-12,5,Road,1342.86,Net 90,Bank Transfer
PO021194,2024-05-23,SUP0116,PROD0282,WH024,273,1040.85,2024-05-28,2024-05-28,1,Road,1182.21,Net 90,Bank Transfer
PO021195,2025-02-12,SUP0062,PROD0410,WH013,1838,1877.6,2025-02-17,2025-02-17,20,Road,1935.38,Net 45,Bank Transfer
PO021196,2025-06-07,SUP0077,PROD0088,WH025,1031,361.61,2025-06-12,2025-06-12,7,Road,2144.47,Net 60,Cheque
PO021197,2026-02-02,SUP0111,PROD0440,WH031,650,8690.46,2026-02-04,2026-02-04,15,Air,127707.5,Net 45,Bank Transfer
PO021198,2024-06-18,SUP0066,PROD0379,WH036,481,23858.59,2024-06-20,2024-06-20,8,Air,,Net 60,RTGS
PO021199,2026-07-12,SUP0120,PROD0357,WH014,158,3076.59,2026-07-17,2026-07-17,0,Road,2830.55,Net 90,Bank Transfer
PO021200,2024-10-11,SUP0053,PROD0039,WH020,169,373.63,2024-10-13,2024-10-13,5,Air,5856.72,Net 30,NEFT
PO021201,2026-04-01,SUP0084,PROD0008,WH039,128,13381.2,2026-04-03,2026-04-03,3,Air,46536.65,Net 30,Bank Transfer
PO021202,2024-12-12,SUP0028,PROD0297,WH028,47,2169.01,2024-12-19,2024-12-19,1,Rail,1151.08,Net 45,RTGS
PO021203,2025-04-08,SUP0018,PROD0436,WH025,539,816.94,2025-04-10,2025-04-10,20,Air,1148.48,Net 45,Cheque
PO021204,2025-08-20,SUP0007,PROD0292,WH038,642,94.36,2025-08-25,2025-08-25,3,Road,1678.15,Net 90,NEFT
PO021205,2026-02-26,SUP0021,PROD0097,WH043,108,835.27,2026-03-12,2026-03-12,3,Sea,794.21,Net 45,Cheque
PO021206,2026-02-01,SUP0041,PROD0041,WH011,138,198.09,2026-02-08,2026-02-08,0,Rail,748.77,Net 90,Bank Transfer
PO021207,2024-10-15,SUP0039,PROD0349,WH018,1299,3029.05,2024-10-20,2024-10-18,59,Road,1780.88,Net 60,Bank Transfer
PO021208,2025-12-11,SUP0073,PROD0356,WH039,116,616.26,2025-12-16,2025-12-14,3,Road,1335.94,Net 45,Bank Transfer
PO021209,2024-08-15,SUP0108,PROD0081,WH019,626,2892.86,2024-08-20,2024-08-20,16,Road,4241.93,Advance Payment,Bank Transfer
PO021210,2025-05-06,SUP0010,PROD0011,WH003,109,9554.66,2025-05-13,2025-05-13,2,Rail,1276.96,Net 90,RTGS
PO021211,2025-01-27,SUP0031,PROD0197,WH041,585,5343.19,2025-01-29,2025-01-29,1,Air,4838.81,Net 90,Bank Transfer
PO021212,2024-04-25,SUP0042,PROD0292,WH046,1676,82.93,2024-04-30,2024-04-30,40,Road,1985.14,Net 45,RTGS
PO021213,2025-01-29,SUP0077,PROD0350,WH049,625,18424.1,2025-02-05,2025-02-05,3,Rail,7135.08,Net 45,Cheque
PO021214,2024-12-10,SUP0069,PROD0410,WH027,1555,2008.77,2024-12-15,2024-12-21,34,Road,1396.83,Advance Payment,NEFT
PO021215,2024-10-15,SUP0059,PROD0305,WH023,333,4066.07,2024-10-20,2024-10-19,3,Road,3006.43,Advance Payment,NEFT
PO021216,2025-07-07,SUP0118,PROD0051,WH035,457,5778.34,2025-07-09,2025-07-09,13,Air,26539.75,Net 30,Cheque
PO021217,2026-05-28,SUP0104,PROD0341,WH038,226,2963.3,2026-06-02,2026-06-02,4,Road,1775.76,Net 90,Cheque
PO021218,2026-05-01,SUP0106,PROD0494,WH043,211,13301.37,2026-05-06,2026-05-06,0,Road,5236.67,Net 90,RTGS
PO021219,2024-08-13,SUP0038,PROD0456,WH013,419,998.67,2024-08-18,2024-08-18,1,Road,762.48,Net 60,NEFT
PO021220,2024-11-10,SUP0043,PROD0440,WH026,1928,8754.19,2024-11-24,2024-11-24,32,Sea,32062.97,Net 90,Cheque
PO021221,2025-11-29,SUP0100,PROD0143,WH014,1166,1175.51,2025-12-06,2025-12-06,19,Rail,2363.03,Net 90,RTGS
PO021222,2025-06-20,SUP0002,PROD0377,WH035,97,1628.5,2025-06-25,2025-06-25,2,Road,1496.97,Advance Payment,Bank Transfer
PO021223,2026-05-31,SUP0006,PROD0429,WH041,94,2357.16,2026-06-05,2026-06-05,1,Road,2018.19,Advance Payment,RTGS
PO021224,2025-09-11,SUP0077,PROD0338,WH006,36,285.65,2025-09-18,2025-09-18,0,Rail,374.48,Advance Payment,Bank Transfer
PO021225,2025-02-14,SUP0029,PROD0118,WH043,414,96.76,2025-02-19,2025-02-19,11,Road,1393.86,Net 30,RTGS
PO021226,2025-05-12,SUP0108,PROD0482,WH008,228,487.69,2025-05-19,2025-05-24,1,Rail,690.48,Net 45,Cheque
PO021227,2025-04-25,SUP0078,PROD0223,WH040,492,293.29,2025-04-30,2025-05-06,8,Road,1662.06,Net 30,Bank Transfer
PO021228,2024-08-10,SUP0030,PROD0060,WH047,108,1298.05,2024-08-15,2024-08-14,4,Road,405.07,Advance Payment,NEFT
PO021229,2025-10-16,SUP0089,PROD0051,WH015,1351,6210.03,2025-10-21,2025-10-21,11,Road,15098.55,Net 90,Bank Transfer
PO021230,2024-03-17,SUP0040,PROD0323,WH008,56,2935.56,2024-03-22,2024-03-22,0,Road,988.61,Net 30,NEFT
PO021231,2024-02-10,SUP0099,PROD0215,WH045,585,2573.06,2024-02-15,2024-02-17,9,Road,2591.52,Net 45,Bank Transfer
PO021232,2026-04-27,SUP0037,PROD0043,WH047,314,464.84,2026-05-02,2026-05-02,14,Road,1092.39,Advance Payment,Cheque
PO021233,2024-08-09,SUP0118,PROD0368,WH016,224,11566.27,2024-08-23,2024-08-23,2,Sea,1114.05,Net 60,NEFT
PO021234,2024-07-28,SUP0007,PROD0404,WH029,21,9486.9,2024-08-11,2024-08-11,0,Sea,1040.64,Net 45,Bank Transfer
PO021235,2025-02-08,SUP0050,PROD0359,WH034,300,5053.12,2025-02-13,2025-02-13,12,Road,1964.69,Advance Payment,Cheque
PO021236,2024-12-17,SUP0102,PROD0092,WH029,192,18674.64,2024-12-24,2024-12-29,4,Rail,7501.04,Net 60,RTGS
PO021237,2025-04-04,SUP0018,PROD0343,WH035,246,47320.81,2025-04-09,2025-04-09,6,Road,1861.95,Net 45,Cheque
PO021238,2025-09-22,SUP0008,PROD0005,WH048,425,569.47,2025-10-06,2025-10-06,7,Sea,788.98,Net 30,Bank Transfer
PO021239,2024-02-26,SUP0071,PROD0144,WH010,390,1017.99,2024-03-02,2024-03-02,3,Road,3650.74,Advance Payment,RTGS
